id,domain,pmid,name,osEntrez
GO:0099092,CC,11029631,"postsynaptic density, intracellular component (GO:0099092)",13383
GO:0099031,CC,10648730,anchored component of postsynaptic density membrane (GO:0099031),23859
GO:0099031,CC,20357126,anchored component of postsynaptic density membrane (GO:0099031),13385
GO:0099092,CC,20357126,"postsynaptic density, intracellular component (GO:0099092)",53310
GO:0099061,CC,25001082,integral component of postsynaptic density membrane (GO:0099061),14803
GO:1904315,BP,12466441,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),14394
GO:0099060,CC,22666188,integral component of postsynaptic specialization membrane (GO:0099060),14395
GO:0099060,CC,22666188,integral component of postsynaptic specialization membrane (GO:0099060),14396
GO:1904315,BP,12522165,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),14402
GO:0099060,CC,8876241,integral component of postsynaptic specialization membrane (GO:0099060),14394
GO:0050804,BP,11431513,modulation of chemical synaptic transmission (GO:0050804),108071
GO:0099527,BP,15603742,postsynapse to nucleus signaling pathway (GO:0099527),16647
GO:0099072,BP,28675162,regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072),230235
GO:0099072,BP,26776514,regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072),53627
GO:0099061,CC,8987804,integral component of postsynaptic density membrane (GO:0099061),14804
GO:1904315,BP,22539847,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),14396
GO:0045202,CC,22539847,synapse (GO:0045202),14396
GO:0098696,BP,12202034,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane (GO:0098696),109905
GO:0098696,BP,12202034,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane (GO:0098696),12322
GO:0098696,BP,12202034,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane (GO:0098696),15461
GO:0098894,CC,11879655,extrinsic component of presynaptic endocytic zone membrane (GO:0098894),218038
GO:0030672,CC,1325974,synaptic vesicle membrane (GO:0030672),12757
GO:0030672,CC,1325974,synaptic vesicle membrane (GO:0030672),74325
GO:1904315,BP,22666188,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),14396
GO:0099055,CC,16998906,integral component of postsynaptic membrane (GO:0099055),110886
GO:1904315,BP,16467523,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),14397
GO:0099060,CC,16467523,integral component of postsynaptic specialization membrane (GO:0099060),14397
GO:0099061,CC,15749979,integral component of postsynaptic density membrane (GO:0099061),20503
GO:0099055,CC,18817736,integral component of postsynaptic membrane (GO:0099055),140723
GO:0099183,BP,19448629,"trans-synaptic signaling by BDNF, modulating synaptic transmission (GO:0099183)",12064
GO:0014069,CC,25505317,postsynaptic density (GO:0014069),84092
GO:0099149,BP,25310985,regulation of postsynaptic neurotransmitter receptor endocytosis (GO:0099149),105782
GO:0098887,BP,25310985,"neurotransmitter receptor transport, endosome to postsynaptic membrane (GO:0098887)",105782
GO:0099147,CC,25310985,extrinsic component of postsynaptic density membrane (GO:0099147),105782
GO:0050804,BP,9655504,modulation of chemical synaptic transmission (GO:0050804),12558
GO:0098969,BP,15297461,neurotransmitter receptor transport to postsynaptic membrane (GO:0098969),17274
GO:0098887,BP,18045925,"neurotransmitter receptor transport, endosome to postsynaptic membrane (GO:0098887)",53869
GO:0098696,BP,18031682,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane (GO:0098696),545156
GO:0098837,CC,26565907,postsynaptic recycling endosome (GO:0098837),53869
GO:0099560,BP,22405201,synapse adhesion between pre- and post-synapse (GO:0099560),71436
GO:0016182,BP,22539861,synaptic vesicle budding from endosome (GO:0016182),11765
GO:1905274,BP,15721239,regulation of modification of postsynaptic actin cytoskeleton (GO:1905274),21844
GO:0099088,BP,26586091,axonal transport of messenger ribonucleoprotein complex (GO:0099088),21750
GO:0099183,BP,24991961,"trans-synaptic signaling by BDNF, modulating synaptic transmission (GO:0099183)",18212
GO:0042135,BP,26820598,neurotransmitter catabolic process (GO:0042135),11423
GO:0099010,BP,23739967,modification of postsynaptic structure (GO:0099010),216831
GO:0099152,BP,23739967,"regulation of neurotransmitter receptor transport, endosome to postsynaptic membrane (GO:0099152)",216831
GO:0098887,BP,16037816,"neurotransmitter receptor transport, endosome to postsynaptic membrane (GO:0098887)",18196
GO:0050804,BP,17898216,modulation of chemical synaptic transmission (GO:0050804),11838
GO:0098921,BP,20159446,retrograde trans-synaptic signaling by endocannabinoid (GO:0098921),269060
GO:0016191,BP,20160091,synaptic vesicle uncoating (GO:0016191),72685
GO:0099149,BP,15541315,regulation of postsynaptic neurotransmitter receptor endocytosis (GO:0099149),64009
GO:0098962,BP,20185686,regulation of postsynaptic neurotransmitter receptor activity (GO:0098962),72555
GO:0014069,CC,9878698,postsynaptic density (GO:0014069),81489
GO:0099055,CC,22405201,integral component of postsynaptic membrane (GO:0099055),71436
GO:0099147,CC,15721239,extrinsic component of postsynaptic density membrane (GO:0099147),21844
GO:0014069,CC,23739967,postsynaptic density (GO:0014069),216831
GO:0048786,CC,23739967,presynaptic active zone (GO:0048786),216831
GO:0098793,CC,16320245,presynapse (GO:0098793),215114
GO:0045211,CC,16320245,postsynaptic membrane (GO:0045211),215114
GO:0098794,CC,22973009,postsynapse (GO:0098794),14083
GO:0098845,CC,12070131,postsynaptic endosome (GO:0098845),18196
GO:0099634,CC,27225759,postsynaptic specialization membrane (GO:0099634),19400
GO:0043083,CC,26820598,synaptic cleft (GO:0043083),11423
GO:0098794,CC,22973009,postsynapse (GO:0098794),19229
GO:0098992,CC,1918927,neuronal dense core vesicle (GO:0098992),20254
GO:0043083,CC,9396756,synaptic cleft (GO:0043083),16776
GO:0043083,CC,9396756,synaptic cleft (GO:0043083),16779
GO:0098794,CC,25632160,postsynapse (GO:0098794),18212
GO:0099055,CC,23011134,integral component of postsynaptic membrane (GO:0099055),269060
GO:0099061,CC,20185686,integral component of postsynaptic density membrane (GO:0099061),72555
GO:1905274,BP,20797537,regulation of modification of postsynaptic actin cytoskeleton (GO:1905274),77579
GO:0098971,BP,11986669,anterograde dendritic transport of neurotransmitter receptor complex (GO:0098971),16572
GO:0099089,BP,21151132,establishment of endoplasmic reticulum localization to postsynapse (GO:0099089),17918
GO:0098971,BP,22514311,anterograde dendritic transport of neurotransmitter receptor complex (GO:0098971),16559
GO:0014069,CC,10436050,postsynaptic density (GO:0014069),243547
GO:0099061,CC,19243221,integral component of postsynaptic density membrane (GO:0099061),246317
GO:1905274,BP,21423166,regulation of modification of postsynaptic actin cytoskeleton (GO:1905274),11848
GO:0098967,BP,23395379,exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0098967),20908
GO:0098794,CC,24352656,postsynapse (GO:0098794),19353
GO:0098794,CC,23395379,postsynapse (GO:0098794),20908
GO:0098794,CC,15800193,postsynapse (GO:0098794),19353
GO:0099055,CC,22973009,integral component of postsynaptic membrane (GO:0099055),16412
GO:0099527,BP,18303947,postsynapse to nucleus signaling pathway (GO:0099527),16647
GO:0098884,BP,24217640,postsynaptic neurotransmitter receptor endocytosis (GO:0098884),71770
GO:0098830,CC,19144828,presynaptic endosome (GO:0098830),11776
GO:1905030,BP,17582333,voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030),16508
GO:0099055,CC,17122053,integral component of postsynaptic membrane (GO:0099055),16508
GO:0098967,BP,26839408,exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0098967),20619
GO:0098967,BP,23395379,exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0098967),67826
GO:0099055,CC,16467523,integral component of postsynaptic membrane (GO:0099055),14403
GO:0099055,CC,22213233,integral component of postsynaptic membrane (GO:0099055),14403
GO:0099060,CC,16998906,integral component of postsynaptic specialization membrane (GO:0099060),110886
GO:0099055,CC,21073549,integral component of postsynaptic membrane (GO:0099055),14402
GO:0099060,CC,21073549,integral component of postsynaptic specialization membrane (GO:0099060),14402
GO:0099060,CC,21073549,integral component of postsynaptic specialization membrane (GO:0099060),14395
GO:0099060,CC,21073549,integral component of postsynaptic specialization membrane (GO:0099060),14394
GO:0099060,CC,15749345,integral component of postsynaptic specialization membrane (GO:0099060),54393
GO:0099055,CC,15749345,integral component of postsynaptic membrane (GO:0099055),54393
GO:0099059,CC,15749345,integral component of presynaptic active zone membrane (GO:0099059),54393
GO:1904315,BP,17951598,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),110886
GO:0099060,CC,9464994,integral component of postsynaptic specialization membrane (GO:0099060),14406
GO:0099055,CC,26660156,integral component of postsynaptic membrane (GO:0099055),260297
GO:0099243,CC,25218043,extrinsic component of synaptic membrane (GO:0099243),244723
GO:0099060,CC,8613776,integral component of postsynaptic specialization membrane (GO:0099060),14399
GO:1904315,BP,26134650,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),14399
GO:0099243,CC,25218043,extrinsic component of synaptic membrane (GO:0099243),56177
GO:0098962,BP,24853943,regulation of postsynaptic neurotransmitter receptor activity (GO:0098962),12794
GO:0099061,CC,21172611,integral component of postsynaptic density membrane (GO:0099061),12794
GO:1904315,BP,16469775,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),14400
GO:0099061,CC,27480238,integral component of postsynaptic density membrane (GO:0099061),233067
GO:0099092,CC,20962234,"postsynaptic density, intracellular component (GO:0099092)",109934
GO:0099092,CC,20962234,"postsynaptic density, intracellular component (GO:0099092)",110279
GO:0014069,CC,19229292,postsynaptic density (GO:0014069),104418
GO:0099147,CC,21119615,extrinsic component of postsynaptic density membrane (GO:0099147),320127
GO:0099147,CC,19087171,extrinsic component of postsynaptic density membrane (GO:0099147),217480
GO:0099092,CC,24261326,"postsynaptic density, intracellular component (GO:0099092)",73728
SYNGO:transport,BP,25632160,transport,17918
GO:0016182,BP,22539861,synaptic vesicle budding from endosome (GO:0016182),11776
GO:0098843,CC,15541315,postsynaptic endocytic zone (GO:0098843),64009
GO:0014069,CC,9878698,postsynaptic density (GO:0014069),15481
GO:0099184,BP,25869803,structural constituent of postsynaptic intermediate filament cytoskeleton (GO:0099184),18039
GO:0099184,BP,25869803,structural constituent of postsynaptic intermediate filament cytoskeleton (GO:0099184),380684
GO:0043083,CC,9396756,synaptic cleft (GO:0043083),16773
GO:0043083,CC,9396756,synaptic cleft (GO:0043083),226519
GO:0043083,CC,9396756,synaptic cleft (GO:0043083),16775
GO:0099178,BP,20657592,regulation of retrograde trans-synaptic signaling by endocanabinoid (GO:0099178),66082
GO:0099026,CC,23911103,anchored component of presynaptic membrane (GO:0099026),14735
GO:0099699,CC,16467530,integral component of synaptic membrane (GO:0099699),16419
GO:0099699,CC,16467530,integral component of synaptic membrane (GO:0099699),16416
